TimeStamp,SimulationTime,AvgWaitingTime,StdWaitingTime,AvgTrafficWaitingTime,AvgEmergencyWaitingTime,AvgTrafficLen,AvgPedestrianWaitingTime
01/07/2023 20:52:59,345,29.1,28.84,52.50,52.2,1.22,18.75
01/07/2023 20:52:59,350,29.1,28.84,52.50,52.2,1.22,18.75
01/07/2023 20:52:59,355,29.1,28.84,52.50,52.2,1.22,18.75
01/07/2023 20:52:59,360,29.1,28.84,52.50,52.2,1.23,15.90
01/07/2023 20:52:59,365,29.1,28.84,52.50,52.2,1.23,15.90
01/07/2023 20:52:59,370,29.8,28.56,53.05,51.3,1.23,15.90
01/07/2023 20:52:59,375,29.2,28.48,52.24,51.3,1.23,15.90
01/07/2023 20:52:59,380,29.2,28.48,52.24,51.3,1.23,15.90
01/07/2023 20:52:59,385,29.2,28.48,52.24,51.3,1.23,15.90
01/07/2023 20:52:59,390,29.2,28.48,52.24,51.3,1.25,15.90
01/07/2023 20:52:59,395,29.2,28.48,52.24,51.3,1.25,15.90
01/07/2023 20:52:59,400,29.9,28.26,52.58,51.3,1.25,15.90
01/07/2023 20:52:59,405,29.9,28.26,52.58,51.3,1.25,15.90
01/07/2023 20:52:59,410,29.9,28.26,52.58,51.3,1.25,15.90
01/07/2023 20:52:59,415,29.9,28.26,52.58,51.3,1.25,15.90
01/07/2023 20:52:59,420,29.9,28.26,52.58,51.3,1.28,15.90
01/07/2023 20:52:59,425,29.9,28.26,52.58,51.3,1.28,13.25
01/07/2023 20:52:59,430,30.4,28.17,53.09,51.3,1.28,13.25
01/07/2023 20:52:59,435,29.9,28.20,52.29,51.3,1.28,13.25
01/07/2023 20:52:59,440,29.9,28.20,52.29,51.3,1.28,13.25
01/07/2023 20:52:59,445,29.9,28.20,52.29,51.3,1.28,13.25
01/07/2023 20:52:59,450,29.5,28.22,51.52,51.3,1.31,17.58
01/07/2023 20:52:59,455,29.5,28.22,51.52,51.3,1.31,17.58
01/07/2023 20:52:59,460,31.0,28.76,54.48,51.3,1.31,17.58
01/07/2023 20:52:59,465,31.0,28.66,55.74,51.3,1.31,17.58
01/07/2023 20:52:59,470,31.0,28.66,55.74,51.3,1.31,17.58
01/07/2023 20:52:59,475,30.8,28.67,55.36,51.3,1.31,17.58
01/07/2023 20:52:59,480,30.8,28.67,55.36,51.3,1.35,17.58
01/07/2023 20:52:59,485,30.8,28.67,55.36,51.3,1.35,17.58
01/07/2023 20:52:59,490,31.3,28.58,55.67,51.3,1.35,17.58
01/07/2023 20:52:59,495,31.0,28.43,55.99,51.3,1.35,17.58
01/07/2023 20:52:59,500,30.9,28.41,55.77,51.3,1.35,17.58
01/07/2023 20:52:59,505,30.7,28.43,55.42,51.3,1.35,17.58
01/07/2023 20:52:59,510,30.7,28.43,55.42,51.3,1.36,17.58
01/07/2023 20:52:59,515,30.7,28.43,55.42,51.3,1.36,17.58
01/07/2023 20:52:59,520,30.9,28.11,55.49,49.9,1.36,17.58
01/07/2023 20:52:59,525,30.5,28.13,54.87,49.9,1.36,17.58
01/07/2023 20:52:59,530,30.5,28.13,54.87,49.9,1.36,15.07
01/07/2023 20:52:59,535,30.5,28.13,54.87,49.9,1.36,15.07
01/07/2023 20:52:59,540,30.5,28.13,54.87,49.9,1.36,16.84
01/07/2023 20:52:59,545,30.9,28.41,55.08,49.9,1.36,16.84
01/07/2023 20:52:59,550,31.5,28.60,56.18,49.9,1.36,16.84
01/07/2023 20:52:59,555,31.5,28.45,57.41,48.3,1.36,16.84
01/07/2023 20:53:00,560,31.5,28.29,58.79,48.3,1.36,16.84
01/07/2023 20:53:00,565,31.5,28.29,58.79,48.3,1.36,16.84
01/07/2023 20:53:00,570,31.5,28.29,58.79,48.3,1.37,16.84
01/07/2023 20:53:00,575,31.5,28.29,58.79,48.3,1.37,16.84
01/07/2023 20:53:00,580,31.4,28.01,58.08,48.3,1.37,16.84
01/07/2023 20:53:00,585,30.9,27.92,57.75,48.3,1.37,16.84
01/07/2023 20:53:00,590,30.9,27.92,57.75,48.3,1.37,14.74
01/07/2023 20:53:00,595,30.9,27.92,57.75,48.3,1.37,14.74
01/07/2023 20:53:00,600,30.8,27.94,57.45,48.3,1.36,16.18
01/07/2023 20:53:00,605,30.8,27.94,57.45,48.3,1.36,16.18
01/07/2023 20:53:00,610,30.8,27.88,57.05,48.3,1.36,16.18
01/07/2023 20:53:00,615,30.6,27.90,56.77,48.3,1.36,16.18
01/07/2023 20:53:00,620,30.6,27.90,56.77,48.3,1.36,16.18
01/07/2023 20:53:00,625,30.6,27.90,56.77,48.3,1.36,16.18
01/07/2023 20:53:00,630,30.6,27.90,56.77,48.3,1.38,16.18
01/07/2023 20:53:00,635,30.9,28.14,56.93,48.3,1.38,16.18
01/07/2023 20:53:00,640,31.2,28.24,57.51,43.0,1.38,16.18
01/07/2023 20:53:00,645,30.8,28.24,56.83,43.0,1.38,16.18
01/07/2023 20:53:00,650,30.6,28.25,56.56,43.0,1.38,16.18
01/07/2023 20:53:00,655,30.6,28.25,56.56,43.0,1.38,16.18
01/07/2023 20:53:00,660,30.6,28.25,56.56,43.0,1.36,16.18
01/07/2023 20:53:00,665,30.6,28.25,56.56,43.0,1.36,16.18
01/07/2023 20:53:00,670,31.2,28.37,57.16,43.0,1.36,16.18
01/07/2023 20:53:00,675,31.2,28.24,57.84,43.0,1.36,16.18
01/07/2023 20:53:00,680,31.2,28.24,57.84,43.0,1.36,16.18
01/07/2023 20:53:00,685,31.2,28.24,57.84,43.0,1.36,16.18
01/07/2023 20:53:00,690,31.2,28.24,57.84,43.0,1.36,16.18
